정류장ID,정류장표준ID,정류장타입,중앙차로구분,한글명칭,단축명,X좌표,Y좌표,검출헤딩값,링크ID,링크선상의X좌표,링크선상의Y좌표,링크내정류장순번,링크내정류장거리,출발판단거리,도착판단거리,개정번호,관할관청,정류장서비스ID,정류장서비스이름
827,355000198,0,0,하장3거리(하장1리방면),하장3거리,128.491141 ,36.136883 ,87,3550055800,128.491135 ,36.136882 ,1,698.8,50,50,,,10827,하장3거리
828,355000197,0,0,하장리(하장3거리방면),하장리,128.483699 ,36.133975 ,114,3550055300,128.483687 ,36.133954 ,4,2014.4,50,50,1404,,10828,하장리
829,355000199,0,0,하장리(하장교방면),하장리,128.485476 ,36.132172 ,330,3550056200,128.485499 ,36.132182 ,3,2143.2,50,50,,,10829,하장리
830,355000145,0,0,하장리앞,하장리앞,128.493587 ,36.132180 ,340,3550042500,128.493500 ,36.132180 ,2,515.1,50,50,1119,,10830,하장리앞
2477,355002488,0,0,학림초등학교(삼학리입구방면),학리초등학교,128.490137 ,36.103602 ,41,3690030300,128.490159 ,36.103591 ,1,1160.7,50,50,,,12477,학리초등학교
2478,355002489,0,0,학림초등학교(학하리방면),학림초등학교,128.490083 ,36.103660 ,199,3690012700,128.490062 ,36.103671 ,2,1203.9,50,50,,,12478,학림초등학교
2479,355002490,0,0,학명리 건너2,학명동입구,128.546096 ,36.026272 ,158,3690002600,128.546313 ,36.026306 ,3,2948.4,50,50,1361,,12479,학명동입구
2480,355002491,0,0,학명리(등골마을건너),학명동광림특장앞,128.539715 ,36.034465 ,164,3690002600,128.539843 ,36.034521 ,2,1854.3,50,50,1361,,12480,학명동광림특장앞
2481,355002492,0,0,학명동,학명동,128.547215 ,36.023272 ,2,3690020100,128.547170 ,36.023273 ,4,3280.2,50,50,1361,,12481,학명동
2482,355002493,0,0,학명리입구,학명리입구,128.535201 ,36.038913 ,131,3690002600,128.535354 ,36.039110 ,1,1172.1,50,50,1164,,12482,학명리입구
2483,355002494,0,0,학명리,학명리,128.545698 ,36.027940 ,337,3690020100,128.545634 ,36.027918 ,5,3820.3,50,50,1361,,12483,학명리
2484,355002495,0,0,학명리 석장조각,학명리 석장조각,128.537319 ,36.038194 ,303,3690020100,128.537315 ,36.038188 ,7,5217.5,50,50,1361,,12484,학명리 석장조각
2485,355002496,0,0,학명리 학명공원,학명리 학명공원,128.539603 ,36.035853 ,345,3690020100,128.539571 ,36.035846 ,6,4878.1,50,50,1361,,12485,학명리 학명공원
2486,355002497,0,0,학산1리,학산1리,128.498297 ,36.052150 ,104,3690025500,128.498290 ,36.052128 ,10,5707.1,50,50,,,12486,학산1리
2487,355002498,0,0,학산1리 듬티마을,학산1리 듬티마을,128.498543 ,36.052165 ,285,3690008100,128.498549 ,36.052187 ,3,2222.7,50,50,,,12487,학산1리 듬티마을
2488,355002499,0,0,학산2리 성신금속,학산2리 성신금속,128.509197 ,36.049815 ,71,3690025500,128.509207 ,36.049799 ,11,6778.8,50,50,,,12488,학산2리 성신금속
2489,355002500,0,0,학산2리 원정,학산2리 원정,128.509422 ,36.049931 ,271,3690008100,128.509422 ,36.049950 ,2,1155.2,50,50,,,12489,학산2리 원정
4333,355004344,0,0,학산리,학산리,128.307950 ,35.939037 ,207,3680001600,128.307955 ,35.939036 ,5,4240.6,50,50,,,14333,학산리
4334,355004345,0,0,학산입구,학산,128.308065 ,35.938912 ,8,3680000200,128.308055 ,35.938915 ,5,2643,50,50,,,14334,학산입구
2490,355002501,0,0,학상 오미기,학상 오미기,128.508627 ,36.100315 ,255,3690022500,128.508631 ,36.100288 ,2,1204.2,50,50,,,12490,학상 오미기
2491,355002502,0,0,학상칠송정(학상토실방면),학상 칠송정,128.500195 ,36.098274 ,110,3690005100,128.500206 ,36.098314 ,4,1850.1,50,50,,,12491,학상 칠송정
2492,355002503,0,0,학상공단,학상공단,128.489701 ,36.099008 ,72,3690005100,128.489690 ,36.099036 ,2,870,50,50,,,12492,학상공단
2493,355002504,0,0,학상칠송정(학하3리방면),학상칠송정,128.499502 ,36.098631 ,281,3690022500,128.499490 ,36.098599 ,3,2069.1,50,50,,,12493,학상칠송정
2494,355002505,0,0,학상토실,학상토실,128.508982 ,36.100188 ,82,3690005100,128.508978 ,36.100215 ,5,2679,50,50,,,12494,학상토실
2495,355002506,0,0,학하1리소복이,학하1리소복이,128.489867 ,36.099228 ,251,3690022500,128.489878 ,36.099199 ,5,2963.8,50,50,,,12495,학하1리소복이
2496,355002507,0,0,학하2리,학하2리,128.485089 ,36.098473 ,79,3690005100,128.485082 ,36.098502 ,1,449.4,50,50,,,12496,학하2리
2497,355002508,0,0,학하2리 돌짝골,학하2리 돌짝골,128.485334 ,36.098673 ,265,3690022500,128.485340 ,36.098644 ,6,3378.8,50,50,,,12497,학하2리 돌짝골
2498,355002509,0,0,학하3리입구,학하3리입구,128.493633 ,36.099636 ,101,3690005100,128.493640 ,36.099665 ,3,1239.2,50,50,,,12498,학하3리입구
2499,355002510,0,0,학하3리,학하3리,128.494110 ,36.099731 ,282,3690022500,128.494101 ,36.099698 ,4,2570.2,50,50,,,12499,학하3리
2500,355002511,0,0,학하리입구,학하리입구,128.479210 ,36.097618 ,101,3690001700,128.479216 ,36.097646 ,1,330,50,50,,,12500,학하리입구
2501,355002512,0,0,학하리,학하리,128.479801 ,36.097703 ,279,3690019200,128.479795 ,36.097674 ,1,47.4,50,50,,,12501,학하리
4041,355004052,0,0,김천시외버스터미널 종점,김천터미널,128.118214 ,36.123064 ,177,3530011900,128.118262 ,36.123040 ,1,56,50,50,1406,,14041,김천시외버스터미널 종점
4042,355004053,0,0,김천시외버스터미널(종점),김천터미널,128.117882 ,36.122879 ,177,3530040700,128.117882 ,36.122702 ,1,56,50,50,1406,,14042,김천시외버스터미널 종점
842,355000212,0,0,항곡현일중고등학교앞,항곡현일중고등학,128.348104 ,36.188593 ,341,3550124500,128.347879 ,36.188561 ,1,299.6,50,50,1141,,10842,항곡현일중고등학교앞
865,355000259,0,0,형곡중앙시장앞,형곡중앙시장,128.337540 ,36.107041 ,51,3550070800,128.337517 ,36.107075 ,1,73.7,50,50,,,10865,형곡중앙시장
866,355000098,0,0,형남중학교건너,형남중학교,128.336213 ,36.102338 ,6,3550028200,128.336168 ,36.102338 ,2,680.2,50,50,,,10866,형남중학교
867,355000258,0,0,형남중학교앞,형남중학교앞,128.335975 ,36.103816 ,178,3550070400,128.336016 ,36.103816 ,1,298.4,50,50,,,10867,형남중학교앞
869,355000066,0,0,홈플러스정문건너,홈플러스정문,128.362694 ,36.102926 ,184,3550019600,128.362813 ,36.102929 ,2,890.6,50,50,1059,,10869,홈플러스정문
870,355000223,0,0,홈플러스정문앞,홈플러스정문,128.363077 ,36.102939 ,4,3550061800,128.362946 ,36.102938 ,1,100.3,50,50,,,10870,홈플러스정문
2518,355002529,0,0,화성철강앞,화성철강앞,128.551311 ,36.106442 ,220,3690005300,128.551344 ,36.106419 ,1,1276.8,50,50,,,12518,화성철강앞
750,355000834,0,0,주공5단지건너,주공5단지,128.317652 ,36.140678 ,159,3550070200,128.317707 ,36.140694 ,3,584.1,50,50,,,10750,주공5단지
749,355000536,0,0,주공5단지앞,주공5단지,128.317994 ,36.140503 ,341,3550028000,128.317941 ,36.140486 ,1,231.4,50,50,,,10749,주공5단지
2407,355002418,0,0,금용기계 건너,주식회사 금융기계,128.411775 ,35.958167 ,60,3690019800,128.411751 ,35.958189 ,2,436.1,50,50,1409,,12407,주식회사 금융기계
4272,355004283,0,0,주식회사 성안앞,주식회사 성안,128.250630 ,36.165825 ,305,3530006700,128.250659 ,36.165836 ,2,626.8,50,50,,,14272,주식회사 성안앞
4273,355004284,0,0,주식회사 성암앞,주식회사 성암,128.250473 ,36.165900 ,161,3530003400,128.250480 ,36.165901 ,1,201.4,50,50,,,14273,주식회사 성암앞
751,355000389,0,0,SK실트론1공장,SK실트론1공장,128.411734 ,36.111173 ,270,3550105500,128.411742 ,36.111052 ,2,528.2,50,50,1285,,10751,주식회사실트론
752,355000819,0,0,주아가라골,주아가라골,128.267701 ,36.286985 ,37,3550068600,128.267724 ,36.286972 ,1,2655.8,50,50,,,10752,주아가라골
753,355000502,0,0,죽장2리(죽장리마을회관방면),죽장2리,128.268773 ,36.244005 ,114,3550113300,128.268773 ,36.244102 ,2,664.2,50,50,1412,,10753,죽장2리
754,355000789,0,0,죽장2리(봉곡방면),죽장2리,128.268966 ,36.244214 ,303,3550113200,128.268966 ,36.244174 ,4,2110,50,50,1412,,10754,죽장2리
2408,355002419,0,0,죽전1리 대밭골입구,죽전1리 대밭골입구,128.375174 ,35.986607 ,267,3690002000,128.375172 ,35.986624 ,2,742.4,50,50,,,12408,죽전1리 대밭골입구
2409,355002420,0,0,죽전1리 대밭골,죽전1리 대밭골,128.375093 ,35.986529 ,83,3690019400,128.375095 ,35.986511 ,11,6956.4,50,50,,,12409,죽전1리 대밭골
2410,355002421,0,0,죽전2리 샛터,죽전2리 샛터,128.383982 ,35.987830 ,9,3690027900,128.384001 ,35.987828 ,2,438.8,50,50,,,12410,죽전2리 샛터
4274,355004285,0,0,죽전네거리,죽전네거리,128.535478 ,35.850157 ,265,1560000300,128.535497 ,35.849969 ,8,4549.3,50,50,,,14274,죽전네거리
2637,355002548,1,0,효성해링턴건너,효성해링턴건너,128.407604 ,36.067165 ,45,3690037000,128.407492 ,36.067326 ,2,710,50,50,1275,,12637,효성해링턴건너
2638,355002549,1,0,효성해링턴앞,효성해링턴앞,128.407480 ,36.067543 ,235,3690036900,128.407512 ,36.067455 ,1,375,50,50,1130,,12638,효성해링턴앞
2639,355002550,1,0,인평2리마을회관건너,인평2리마을회관건너,128.337745 ,36.060657 ,85,3690037600,128.337800 ,36.060929 ,1,235,50,50,1130,,12639,인평2리마을회관건너
2640,355002551,1,0,북삼농협건너,북삼농협건너,128.343462 ,36.061215 ,85,3690037600,128.343473 ,36.061280 ,2,755,50,50,1130,,12640,북삼농협건너
2641,355002552,1,0,북삼농협앞,북삼농협앞,128.343200 ,36.061422 ,175,3690037500,128.343200 ,36.061378 ,1,39,50,50,1130,,12641,북삼농협앞
2642,355002553,1,0,인평2리마을회관앞,인평2리마을회관앞,128.338172 ,36.061128 ,170,3690037500,128.338172 ,36.061073 ,2,500,50,50,1130,,12642,인평2리마을회관앞
2600,355002600,0,0,복성4리(옥만이),복성4리(옥만이),128.361536 ,36.038674 ,140,3690054400,128.361564 ,36.038696 ,3,1610,50,50,1387,,12600,복성4리(옥만이)
1018,355001029,1,0,전자정보기술원(청년창업랩)건너,전자정보기술원건너,128.439218 ,36.140262 ,90,3550111000,128.439212 ,36.140404 ,1,45,50,50,1404,,11018,전자정보기술원건너
4351,355004362,0,0,내보금자리주택건너,내보금자리주택건너,128.181387 ,36.120622 ,0,3530007900,128.181275 ,36.120558 ,1,169,50,50,1285,,14351,내보금자리주택건너
4352,355004363,0,0,한국전력기술건너,한국전력기술건너,128.181331 ,36.126110 ,0,3530007500,128.181210 ,36.126126 ,1,138,50,50,1285,,14352,한국전력기술건너
1014,355001025,1,0,선주원남동행정복지센터건너,선주원남주민센터건너,128.309722 ,36.143072 ,185,3550069700,128.309786 ,36.143056 ,2,633,50,50,1231,,11014,선주원남동행정복지센터건너
1025,355001036,1,0,휘닉스소재앞,휘닉스소재앞,128.447577 ,36.140965 ,270,3550109900,128.447577 ,36.140867 ,1,50,50,50,1161,,11025,휘닉스소재앞
1026,355001037,1,0,휘닉스소재건너,휘닉스소재건너,128.447466 ,36.140638 ,180,3550109800,128.447444 ,36.140736 ,2,730,50,50,1404,,11026,휘닉스소재건너
1030,355001041,1,0,중흥S클래스건너,중흥S클래스건너,128.428727 ,36.139811 ,183,3550096000,128.428721 ,36.139784 ,1,390,50,50,1349,,11030,중흥S클래스건너
4350,355004361,0,0,내보금자리주택앞,내보금자리주택앞,128.180977 ,36.120566 ,180,3530008000,128.181154 ,36.120469 ,1,90,50,50,1285,,14350,내보금자리주택앞
963,355000974,1,0,주광정밀앞,주광정밀,128.382236 ,36.097269 ,90,3550111700,128.382212 ,36.097325 ,1,24,50,50,1073,,10963,주광정밀
1004,355001015,1,0,용포분교,용포분교,128.213854 ,36.329512 ,10,3550117400,128.213774 ,36.329512 ,1,50,50,50,1099,,11004,용포분교
1005,355001016,1,0,창림리,창림리,128.397165 ,36.228946 ,260,3550116300,128.397229 ,36.228865 ,1,15,50,50,1099,,11005,창림리
1011,355001022,1,0,선주원남동행정복지센터앞,선주원남동주민센터앞,128.310027 ,36.143280 ,5,3550027700,128.309947 ,36.143297 ,1,207,50,50,1231,,11011,선주원남동행정복지센터앞
1012,355001023,1,0,경구고등학교건너,경구고등학교건너,128.310564 ,36.147699 ,10,3550027700,128.310422 ,36.147704 ,2,750,50,50,1398,,11012,경구고등학교건너
1013,355001024,1,0,경구고등학교앞,경구고등학교앞,128.310214 ,36.147655 ,185,3550069700,128.310279 ,36.147650 ,1,117,50,50,1128,,11013,경구고등학교앞
1015,355001026,1,0,대원2리,대원2리,128.244084 ,36.270905 ,275,3550123500,128.244067 ,36.270784 ,1,28,50,50,1128,,11015,대원2리
1016,355001027,1,0,구미코건너,구미코건너,128.442034 ,36.140592 ,90,3550109800,128.442034 ,36.140723 ,1,260,50,50,1404,,11016,구미코건너
1017,355001028,1,0,구미코앞,구미코앞,128.442235 ,36.141006 ,270,3550109900,128.442322 ,36.140842 ,3,500,50,50,1161,,11017,구미코앞
962,355000973,1,0,주광정밀건너,주광정밀,128.382220 ,36.097486 ,270,3550111600,128.382220 ,36.097454 ,3,276,50,50,1073,,10962,주광정밀
1003,355001014,1,0,옥계이편한세상APT건너,옥계이편한세상APT,128.437547 ,36.140394 ,0,3550063100,128.437509 ,36.140394 ,1,200,50,50,1399,,11003,옥계이편한세상APT
2529,355002540,1,0,대추동  맞은편,대추동 맞은편,128.542411 ,35.991914 ,120,3690014800,128.542467 ,35.991995 ,5,3580,50,50,1052,,12529,대추동  맞은편
930,355000936,1,0,이마트건너,이마트,128.363777 ,36.109439 ,187,3550019600,128.363889 ,36.109439 ,1,201,50,50,1059,,10930,이마트
931,355000937,1,0,옥계우미린아파트정문,우미린A,128.426338 ,36.143179 ,90,3550095300,128.426344 ,36.143223 ,2,882,50,50,1401,,10931,우미린A
932,355000938,1,0,옥계휴먼시아A,옥계휴먼시아A,128.424023 ,36.142221 ,0,3550095300,128.425357 ,36.143209 ,1,351,50,50,1403,,10932,옥계휴먼시아A
934,355000940,1,0,환경자원화시설,환경자원화시설,128.476937 ,36.187350 ,135,3550088700,128.477066 ,36.187350 ,2,860,50,50,1130,,10934,환경자원화시설
933,355000939,1,0,환경자원화시설입구,환경자원화시설입,128.470365 ,36.192252 ,110,3550088700,128.470445 ,36.192300 ,1,20,50,50,1130,,10933,환경자원화시설입구
935,355000941,1,0,구평휴먼시아,구평휴먼시아,128.446775 ,36.091443 ,5,3550086700,128.446719 ,36.091443 ,1,10,50,50,1076,,10935,구평휴먼시아
936,355000942,1,0,남구미대교1(대교광장방면),남구미대교1,128.399729 ,36.082904 ,90,3690000100,128.399729 ,36.083129 ,1,50,50,50,1289,,10936,남구미대교1
937,355000943,1,0,남구미대교(팜한농방면),남구미대교,128.399705 ,36.083442 ,270,3690017500,128.399689 ,36.083297 ,1,600,50,50,1423,,10937,남구미대교
990,355001001,1,0,우진E&P앞,우진E&P,128.439187 ,36.150782 ,0,3550107600,128.439131 ,36.150790 ,1,316,50,50,1073,,10990,우진E&P
2528,355002539,1,0,송정리원곡,송정리원곡,128.475953 ,35.959593 ,310,3690014600,128.475873 ,35.959593 ,4,670,50,50,1052,,12528,송정리원곡
995,355001006,1,0,공단1동행정복지센터건너,공단1동주민센터,128.372123 ,36.119659 ,90,3550018300,128.372112 ,36.119604 ,2,343.8,50,50,1312,,10995,공단1동행정복지센터건너
996,355001007,1,0,LG이노텍공장건너,LG이노텍공장건,128.378296 ,36.115238 ,90,3550099400,128.378296 ,36.115286 ,1,326,50,50,1074,,10996,LG이노텍공장건너
997,355001008,1,0,근로자문화센터,근로자문화센터,128.428985 ,36.135246 ,0,3550090100,128.428897 ,36.135246 ,1,202,50,50,1314,,10997,근로자문화센터
1027,355001038,1,0,도로공사도성관앞,도로공사도성관앞,128.315081 ,36.151854 ,5,3550064100,128.314929 ,36.151862 ,1,145,50,50,1162,,11027,도로공사도성관앞
1024,355001035,1,0,봉곡도서관입구건너,봉곡도서관입구건너,128.306566 ,36.153065 ,185,3550114900,128.306621 ,36.153054 ,1,140,50,50,1156,,11024,봉곡도서관입구건너
1028,355001039,1,0,도로공사도성관건너,도로공사도성관건너,128.314744 ,36.152754 ,185,3550021500,128.314856 ,36.152786 ,2,510,50,50,1162,,11028,도로공사도성관건너
1010,355001021,1,0,백현1리,백현1리,128.468317 ,36.214663 ,310,3550119600,128.468196 ,36.214591 ,1,880,50,50,1117,,11010,백현1리
941,355000947,1,0,우정사업조달사무소건너,우정사업조달사무,128.180977 ,36.123940 ,180,3530007800,128.181114 ,36.123972 ,1,29,50,50,1285,,10941,우정사업조달사무소건너
942,355000948,1,0,근로자문화센터주차장입구,근로자문화센터,128.429204 ,36.135440 ,75,3550095100,128.429188 ,36.135512 ,1,50,50,50,1063,,10942,근로자문화센터
960,355000971,1,0,호반베르디움아파트정문,호반베르디움아파트,128.427919 ,36.143416 ,270,3550095400,128.427925 ,36.143329 ,1,117,50,50,1398,,10960,호반베르디움아파트앞
961,355000972,1,0,옥계휴먼시아건너,옥계휴먼시아건너,128.423871 ,36.142262 ,181,3550095400,128.423925 ,36.142257 ,2,622,50,50,1398,,10961,옥계휴먼시아건너
940,355000946,1,0,우정사업조달사무소앞,우정사업조달사무,128.181307 ,36.124005 ,0,3530007700,128.181234 ,36.124005 ,1,265,50,50,1379,,10940,우정사업조달사무소
687,355000671,0,0,월림2리 임호(월림1리입구방면),월림2리 임호,128.324241 ,36.309238 ,286,3550049600,128.324247 ,36.309256 ,1,666.1,50,50,,,10687,월림2리 임호
688,355000358,0,0,월림2리 한실(월림2리 임호방면),월림2리 한실,128.333275 ,36.308971 ,232,3550006600,128.333255 ,36.308992 ,3,1753.5,50,50,1378,,10688,월림2리 한실
689,355000766,0,0,월림2리 한실(신곡방면),월림2리 한실,128.333277 ,36.308904 ,45,3550063000,128.333297 ,36.308882 ,1,631.8,50,50,,,10689,월림2리 한실
4245,355004256,0,0,월항석제공단,월항석제공단,128.326946 ,35.952800 ,66,3680000200,128.326948 ,35.952796 ,8,4975.1,50,50,,,14245,월항석제공단
4246,355004257,0,0,월항정류장(학산리방면),월항,128.318552 ,35.948506 ,232,3680001600,128.318537 ,35.948521 ,3,2812.6,50,50,,,14246,월항정류장
4247,355004258,0,0,월항정류장(유월리방면),월항,128.318453 ,35.948335 ,46,3680000200,128.318469 ,35.948322 ,7,4055.5,50,50,,,14247,월항정류장
4248,355004259,0,0,유월공단,유월공단,128.337269 ,35.958138 ,257,3680001600,128.337286 ,35.958134 ,1,784.8,50,50,,,14248,유월공단
4249,355004260,0,0,유월공단입구,유월공단,128.337431 ,35.958013 ,80,3680000200,128.337429 ,35.958039 ,1,6106.7,50,50,,,14249,유월공단입구
4250,355004261,0,0,유월리(월항정류장방면),유월리,128.331557 ,35.955407 ,241,3680001600,128.331550 ,35.955418 ,1,1401.2,50,50,,,14250,유월리
4251,355004262,0,0,유월리(금학리지매기방면),유월리,128.331575 ,35.955323 ,68,3680000200,128.331586 ,35.955313 ,9,5480.7,50,50,,,14251,유월리
2376,355002387,0,0,유학파크모텔,유학파크모텔,128.486258 ,36.055699 ,268,3690008100,128.486253 ,36.055721 ,5,3445.6,50,50,,,12376,유학파크모텔
4133,355004144,0,0,백모교(서당방면),백모교,128.259581 ,36.180872 ,33,3530004500,128.259593 ,36.180866 ,2,729,50,50,1109,,14133,백모교
2133,355002144,0,0,도개2리 배리밭,도개2리 배리밭,128.478016 ,36.050404 ,79,3690025500,128.478020 ,36.050386 ,7,3544.5,50,50,,,12133,도개2리 배리밭
2134,355002145,0,0,도개2리 베리밭건너,도개2리 베리밭건너,128.478169 ,36.050509 ,255,3690008100,128.478163 ,36.050527 ,6,4396,50,50,,,12134,도개2리 베리밭건너
2135,355002146,0,0,도개2리 새마을회관,도개2리 새마을회관,128.471963 ,36.049355 ,74,3690025500,128.471970 ,36.049338 ,6,2978.2,50,50,,,12135,도개2리 새마을회관
209,355000668,0,0,도개문화마을(도개정류장방면),도개문화마을,128.329533 ,36.302256 ,341,3550049400,128.329533 ,36.302256 ,1,287,50,50,,,10209,도개문화마을
